frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
1948,0.21343231,0.99840036,2238,0.14505386,0.99907124,1521,0.06837845,-0.00067089,0.17924309,0.21343231
1949,0.60272217,0.98918109,6320,0.27952194,0.99775584,2931,0.32320023,-0.00857475,0.44112206,0.60272217
1950,0.58498383,0.98894764,6134,0.30889511,0.99738602,3239,0.27608871,-0.00843838,0.44693947,0.58498383
1951,0.58727264,0.98882093,6158,0.33006668,0.99639117,3461,0.25720596,-0.00757024,0.45866966,0.58727264
1952,0.58660507,0.98987268,6151,0.35629272,0.99611785,3736,0.23031235,-0.00624517,0.47144890,0.58660507
1953,0.55036545,0.99165767,5771,0.37307739,0.99588599,3912,0.17728806,-0.00422832,0.46172142,0.55036545
1954,0.53749084,0.99263267,5636,0.39234161,0.99496170,4114,0.14514923,-0.00232903,0.46491623,0.53749084
1955,0.56858063,0.99244540,5962,0.40025711,0.99496043,4197,0.16832352,-0.00251503,0.48441887,0.56858063
1956,0.42915344,0.99082504,4500,0.22583008,0.99463108,2368,0.20332336,-0.00380605,0.32749176,0.42915344
1957,0.46892166,0.98910155,4917,0.26950836,0.99185669,2826,0.19941330,-0.00275514,0.36921501,0.46892166
1958,0.48074722,0.98866106,5041,0.27732849,0.99172074,2908,0.20341873,-0.00305969,0.37903786,0.48074722
1959,0.49095154,0.98810163,5148,0.30403137,0.99028741,3188,0.18692017,-0.00218577,0.39749146,0.49095154
1960,0.48131943,0.98846518,5047,0.29382706,0.99038613,3081,0.18749237,-0.00192095,0.38757324,0.48131943
1961,0.51031113,0.98812613,5351,0.33569336,0.98954203,3520,0.17461777,-0.00141590,0.42300224,0.51031113
1962,0.49829483,0.98823590,5225,0.32110214,0.98984668,3367,0.17719269,-0.00161078,0.40969849,0.49829483
1963,0.48427582,0.98816196,5078,0.31003952,0.98974062,3251,0.17423630,-0.00157866,0.39715767,0.48427582
1964,0.61140060,0.98879311,6411,0.29716492,0.99312723,3116,0.31423569,-0.00433413,0.45428276,0.61140060
1965,0.61340332,0.98856919,6432,0.31280518,0.99283741,3280,0.30059814,-0.00426822,0.46310425,0.61340332
1966,0.57077408,0.98910733,5985,0.26903152,0.99336754,2821,0.30174255,-0.00426021,0.41990280,0.57077408
1967,0.58536530,0.98890394,6138,0.28543472,0.99323369,2993,0.29993057,-0.00432976,0.43540001,0.58536530
1968,0.59900284,0.98832997,6281,0.32062531,0.99187291,3362,0.27837753,-0.00354295,0.45981407,0.59900284
1969,0.57439804,0.98903507,6023,0.29602051,0.99169527,3104,0.27837753,-0.00266021,0.43520927,0.57439804
1970,0.58727264,0.98845874,6158,0.31404495,0.99107824,3293,0.27322769,-0.00261950,0.45065880,0.58727264
1971,0.60176849,0.98794004,6310,0.32911301,0.99051289,3451,0.27265549,-0.00257285,0.46544075,0.60176849
1972,0.77180862,0.98764131,8093,0.27914047,0.99181750,2927,0.49266815,-0.00417620,0.52547455,0.77180862
1973,0.78611374,0.98732297,8243,0.29029846,0.99147678,3044,0.49581528,-0.00415381,0.53820610,0.78611374
1974,0.79250336,0.98706852,8310,0.28924942,0.99152262,3033,0.50325394,-0.00445410,0.54087639,0.79250336
1975,0.79860687,0.98673511,8374,0.29239655,0.99119270,3066,0.50621033,-0.00445759,0.54550171,0.79860687
1976,0.81691742,0.98642196,8566,0.31700134,0.99088367,3324,0.49991608,-0.00446170,0.56695938,0.81691742
1977,0.81520081,0.98640952,8548,0.32444000,0.99049877,3402,0.49076080,-0.00408925,0.56982040,0.81520081
1978,0.80709457,0.98573704,8463,0.31576157,0.99014631,3311,0.49133301,-0.00440927,0.56142807,0.80709457
1979,0.79317093,0.98610161,8317,0.31452179,0.98983409,3298,0.47864914,-0.00373248,0.55384636,0.79317093
1980,0.95033646,0.98461795,9965,0.30860901,0.98741686,3236,0.64172745,-0.00279891,0.62947273,0.95033646
1981,0.94089508,0.98473820,9866,0.31003952,0.98745191,3251,0.63085556,-0.00271370,0.62546730,0.94089508
1982,0.94995499,0.98440882,9961,0.31137466,0.98701527,3265,0.63858032,-0.00260645,0.63066483,0.94995499
1983,0.97389221,0.98420765,10212,0.34484863,0.98649471,3616,0.62904358,-0.00228706,0.65937042,0.97389221
1984,0.97589493,0.98383894,10233,0.33464432,0.98629062,3509,0.64125061,-0.00245169,0.65526962,0.97589493
1985,0.97312927,0.98386419,10204,0.33874512,0.98619790,3552,0.63438416,-0.00233371,0.65593719,0.97312927
1986,0.96664429,0.98410623,10136,0.34914017,0.98590471,3661,0.61750412,-0.00179848,0.65789223,0.96664429
1987,0.96282959,0.98409250,10096,0.34732819,0.98586427,3642,0.61550140,-0.00177178,0.65507889,0.96282959
1988,0.85954666,0.98128089,9013,0.31003952,0.98710836,3251,0.54950714,-0.00582747,0.58479309,0.85954666
1989,0.87432861,0.98099684,9168,0.32634735,0.98654440,3422,0.54798126,-0.00554757,0.60033798,0.87432861
1990,0.87575912,0.98071774,9183,0.32444000,0.98640900,3402,0.55131912,-0.00569125,0.60009956,0.87575912
1991,0.85105896,0.98105105,8924,0.30183792,0.98653443,3165,0.54922104,-0.00548337,0.57644844,0.85105896
1992,0.87413788,0.98077527,9166,0.32758713,0.98645385,3435,0.54655075,-0.00567858,0.60086250,0.87413788
1993,0.89616776,0.97989505,9397,0.34132004,0.98581394,3579,0.55484772,-0.00591890,0.61874390,0.89616776
1994,0.89025497,0.97961877,9335,0.33149719,0.98549836,3476,0.55875778,-0.00587959,0.61087608,0.89025497
1995,0.87060928,0.98001083,9129,0.31051636,0.98630689,3256,0.56009293,-0.00629605,0.59056282,0.87060928
1996,0.75082779,0.97868954,7873,0.40445328,0.98303554,4241,0.34637451,-0.00434600,0.57764053,0.75082779
1997,0.77772141,0.97805341,8155,0.42638779,0.98298896,4471,0.35133362,-0.00493555,0.60205460,0.77772141
1998,0.75883865,0.97789633,7957,0.41017532,0.98262077,4301,0.34866333,-0.00472444,0.58450699,0.75883865
1999,0.75778961,0.97776541,7946,0.40273666,0.98300679,4223,0.35505295,-0.00524138,0.58026314,0.75778961
2000,0.76026917,0.97781469,7972,0.40588379,0.98262050,4256,0.35438538,-0.00480581,0.58307648,0.76026917
2001,0.74348450,0.97785300,7796,0.39386749,0.98267006,4130,0.34961700,-0.00481707,0.56867599,0.74348450
2002,0.74558258,0.97766629,7818,0.39300919,0.98235903,4121,0.35257339,-0.00469274,0.56929588,0.74558258
2003,0.75330734,0.97743584,7899,0.40454865,0.98208287,4242,0.34875870,-0.00464703,0.57892799,0.75330734
2004,0.36449432,0.98780305,3822,0.37746429,0.98616897,3958,-0.01296997,0.00163408,0.37097931,0.37746429
2005,0.35552979,0.98786227,3728,0.36067963,0.98651875,3782,-0.00514984,0.00134353,0.35810471,0.36067963
2006,0.35390854,0.98776763,3711,0.35486221,0.98653642,3721,-0.00095367,0.00123122,0.35438538,0.35486221
2007,0.36182404,0.98721549,3794,0.35581589,0.98619844,3731,0.00600815,0.00101705,0.35881996,0.36182404
2008,0.39100647,0.98714165,4100,0.38747787,0.98608032,4063,0.00352859,0.00106134,0.38924217,0.39100647
2009,0.35982132,0.98734732,3773,0.35648346,0.98618706,3738,0.00333786,0.00116026,0.35815239,0.35982132
2010,0.36821365,0.98693723,3861,0.35648346,0.98650210,3738,0.01173019,0.00043513,0.36234856,0.36821365
2011,0.37174225,0.98501196,3898,0.32587051,0.98429057,3417,0.04587173,0.00072139,0.34880638,0.37174225
2012,0.38862228,0.98447541,4075,0.33798218,0.98396837,3544,0.05064011,0.00050704,0.36330223,0.38862228
2013,0.38423538,0.98479284,4029,0.33016205,0.98483243,3462,0.05407333,-0.00003960,0.35719872,0.38423538
2014,0.39443970,0.98409534,4136,0.33159256,0.98434558,3477,0.06284714,-0.00025024,0.36301613,0.39443970
2015,0.38557053,0.98404899,4043,0.31528473,0.98478416,3306,0.07028580,-0.00073517,0.35042763,0.38557053
2016,0.38919449,0.98382139,4081,0.32634735,0.98507206,3422,0.06284714,-0.00125068,0.35777092,0.38919449
2017,0.41074753,0.98327901,4307,0.33044815,0.98471208,3465,0.08029938,-0.00143307,0.37059784,0.41074753
2018,0.38013458,0.98348633,3986,0.32396317,0.98451399,3397,0.05617142,-0.00102766,0.35204887,0.38013458
2019,0.50230026,0.98394899,5267,0.33721924,0.98387547,3536,0.16508102,0.00007352,0.41975975,0.50230026
2020,0.50516129,0.98390569,5297,0.33779144,0.98376957,3542,0.16736984,0.00013613,0.42147636,0.50516129
2021,0.51364899,0.98392074,5386,0.35076141,0.98327924,3678,0.16288757,0.00064150,0.43220520,0.51364899
2022,0.51698685,0.98305137,5421,0.35114288,0.98278913,3682,0.16584396,0.00026223,0.43406487,0.51698685
2023,0.52080154,0.98339815,5461,0.35533905,0.98324809,3726,0.16546249,0.00015005,0.43807030,0.52080154
2024,0.52595139,0.98289734,5515,0.34513474,0.98360300,3619,0.18081665,-0.00070566,0.43554306,0.52595139
2025,0.52938461,0.98242787,5551,0.35638809,0.98316867,3737,0.17299652,-0.00074081,0.44288635,0.52938461
2026,0.52814484,0.98287112,5538,0.34608841,0.98368752,3629,0.18205643,-0.00081640,0.43711662,0.52814484
2027,1.17559433,0.97511717,12327,0.36497116,0.98250834,3827,0.81062317,-0.00739117,0.77028275,1.17559433
2028,1.19495392,0.97554389,12530,0.36773682,0.98272214,3856,0.82721710,-0.00717826,0.78134537,1.19495392
2029,1.18427277,0.97560112,12418,0.36640167,0.98315798,3842,0.81787109,-0.00755686,0.77533722,1.18427277
2030,1.20162964,0.97520437,12600,0.36754608,0.98318876,3854,0.83408356,-0.00798439,0.78458786,1.20162964
2031,1.19667053,0.97540602,12548,0.37145615,0.98329816,3895,0.82521439,-0.00789214,0.78406334,1.19667053
2032,1.18942261,0.97539698,12472,0.35419464,0.98340942,3714,0.83522797,-0.00801245,0.77180862,1.18942261
2033,1.19228363,0.97491409,12502,0.36153793,0.98339028,3791,0.83074570,-0.00847620,0.77691078,1.19228363
2034,1.18913651,0.97524226,12469,0.35352707,0.98378040,3707,0.83560944,-0.00853814,0.77133179,1.18913651
2035,0.94394684,0.97437874,9898,0.36506653,0.98404518,3828,0.57888031,-0.00966643,0.65450668,0.94394684
2036,1.00603104,0.97429686,10549,0.42734146,0.98384640,4481,0.57868958,-0.00954954,0.71668625,1.00603104
2037,0.94003677,0.97498058,9857,0.35610199,0.98477314,3734,0.58393478,-0.00979256,0.64806938,0.94003677
2038,0.91400146,0.97585009,9584,0.32815933,0.98551729,3441,0.58584213,-0.00966720,0.62108040,0.91400146
2039,0.90322495,0.97594962,9471,0.33178329,0.98518707,3479,0.57144165,-0.00923746,0.61750412,0.90322495
2040,0.92897415,0.97683401,9741,0.34570694,0.98611814,3625,0.58326721,-0.00928413,0.63734055,0.92897415
2041,0.92296600,0.97668234,9678,0.34475327,0.98568658,3615,0.57821274,-0.00900424,0.63385963,0.92296600
2042,0.92706680,0.97699740,9721,0.34923553,0.98591035,3662,0.57783127,-0.00891295,0.63815117,0.92706680
2043,0.75006485,0.98096653,7865,0.29697418,0.98575341,3114,0.45309067,-0.00478688,0.52351952,0.75006485
2044,0.75683594,0.98104439,7936,0.29449463,0.98621707,3088,0.46234131,-0.00517268,0.52566528,0.75683594
2045,0.75387955,0.98046210,7905,0.29220581,0.98611213,3064,0.46167374,-0.00565003,0.52304268,0.75387955
2046,0.75979233,0.98086096,7967,0.29087067,0.98666212,3050,0.46892166,-0.00580116,0.52533150,0.75979233
2047,0.77733994,0.98066349,8151,0.30031204,0.98669683,3149,0.47702789,-0.00603334,0.53882599,0.77733994
2048,0.76246262,0.98045346,7995,0.28228760,0.98712989,2960,0.48017502,-0.00667644,0.52237511,0.76246262
2049,0.76570511,0.98066094,8029,0.27570724,0.98768669,2891,0.48999786,-0.00702574,0.52070618,0.76570511
2050,0.78306198,0.98045263,8211,0.27799606,0.98776984,2915,0.50506592,-0.00731721,0.53052902,0.78306198
2051,0.94289780,0.97836865,9887,0.40130615,0.98274449,4208,0.54159164,-0.00437584,0.67210197,0.94289780
2052,0.93946457,0.97869143,9851,0.39424896,0.98330938,4134,0.54521561,-0.00461795,0.66685677,0.93946457
2053,0.93975067,0.97908521,9854,0.37975311,0.98370885,3982,0.55999756,-0.00462364,0.65975189,0.93975067
2054,0.94652176,0.97853798,9925,0.37393570,0.98374943,3921,0.57258606,-0.00521145,0.66022873,0.94652176
2055,0.95825195,0.97885799,10048,0.37460327,0.98437402,3928,0.58364868,-0.00551604,0.66642761,0.95825195
2056,0.94766617,0.97905202,9937,0.35657883,0.98497997,3739,0.59108734,-0.00592795,0.65212250,0.94766617
2057,0.94442368,0.97964678,9903,0.34093857,0.98534907,3575,0.60348511,-0.00570228,0.64268112,0.94442368
2058,0.95081329,0.97979894,9970,0.34608841,0.98578328,3629,0.60472488,-0.00598434,0.64845085,0.95081329
2059,1.10216141,0.97620029,11557,0.69913864,0.97182104,7331,0.40302277,0.00437925,0.90065002,1.10216141
2060,1.10082626,0.97643442,11543,0.68969727,0.97260022,7232,0.41112900,0.00383420,0.89526176,1.10082626
2061,1.08489990,0.97652030,11376,0.66595078,0.97320794,6983,0.41894913,0.00331235,0.87542534,1.08489990
2062,1.06458664,0.97731283,11163,0.65641403,0.97411972,6883,0.40817261,0.00319311,0.86050034,1.06458664
2063,1.06191635,0.97755298,11135,0.65422058,0.97431855,6860,0.40769577,0.00323442,0.85806847,1.06191635
2064,1.04761124,0.97807818,10985,0.62875748,0.97539753,6593,0.41885376,0.00268065,0.83818436,1.04761124
2065,1.03330612,0.97852177,10835,0.62179565,0.97621191,6520,0.41151047,0.00230986,0.82755089,1.03330612
2066,1.01366043,0.97936306,10629,0.60596466,0.97724202,6354,0.40769577,0.00212104,0.80981255,1.01366043
2067,1.20248795,0.97057198,12609,0.67014694,0.98123128,7027,0.53234100,-0.01065929,0.93631744,1.20248795
2068,1.18436813,0.97094916,12419,0.64830780,0.98208227,6798,0.53606033,-0.01113311,0.91633797,1.18436813
2069,1.19037628,0.97099546,12482,0.63095093,0.98283902,6616,0.55942535,-0.01184356,0.91066360,1.19037628
2070,1.17721558,0.97252354,12344,0.63190460,0.98366233,6626,0.54531097,-0.01113878,0.90456009,1.17721558
2071,1.18036270,0.97306771,12377,0.63314438,0.98462168,6639,0.54721832,-0.01155397,0.90675354,1.18036270
2072,1.16367340,0.97330484,12202,0.60176849,0.98528133,6310,0.56190491,-0.01197649,0.88272095,1.16367340
2073,1.15928650,0.97400480,12156,0.60024261,0.98607858,6294,0.55904388,-0.01207378,0.87976456,1.15928650
2074,1.23643875,0.97392718,12965,0.44317245,0.98710596,4647,0.79326630,-0.01317878,0.83980560,1.23643875
2075,1.21927261,0.97506902,12785,0.42915344,0.98803311,4500,0.79011917,-0.01296409,0.82421303,1.21927261
2076,1.22489929,0.97509270,12844,0.41360855,0.98871997,4337,0.81129074,-0.01362727,0.81925392,1.22489929
2077,1.23834610,0.97478544,12985,0.42495728,0.98869936,4456,0.81338882,-0.01391391,0.83165169,1.23834610
2078,1.23157501,0.97538721,12914,0.40664673,0.98946633,4264,0.82492828,-0.01407913,0.81911087,1.23157501
2079,1.22461319,0.97579185,12841,0.39310455,0.99015560,4122,0.83150864,-0.01436376,0.80885887,1.22461319
2080,1.23291016,0.97571721,12928,0.39052963,0.99050724,4095,0.84238052,-0.01479003,0.81171989,1.23291016
2081,1.23634338,0.97600836,12964,0.39491653,0.99100896,4141,0.84142685,-0.01500060,0.81562996,1.23634338
2082,1.08880997,0.98000095,11417,0.56123734,0.98874368,5885,0.52757263,-0.00874274,0.82502365,1.08880997
2083,1.09148026,0.98016365,11445,0.55141449,0.98927597,5782,0.54006577,-0.00911232,0.82144737,1.09148026
2084,1.09519958,0.98085590,11484,0.54321289,0.99015674,5696,0.55198669,-0.00930085,0.81920624,1.09519958
2085,1.10607147,0.98069647,11598,0.55589676,0.99010853,5829,0.55017471,-0.00941206,0.83098412,1.10607147
2086,1.10044479,0.98034907,11539,0.55522919,0.98990215,5822,0.54521561,-0.00955308,0.82783699,1.10044479
2087,1.10797882,0.98054782,11618,0.56896210,0.98943683,5966,0.53901672,-0.00888902,0.83847046,1.10797882
2088,1.11045837,0.98019683,11644,0.57296753,0.98898565,6008,0.53749084,-0.00878882,0.84171295,1.11045837
2089,1.11608505,0.97960083,11703,0.58059692,0.98884899,6088,0.53548813,-0.00924816,0.84834099,1.11608505
2090,1.33571625,0.97034689,14006,0.31557083,0.99152453,3309,1.02014542,-0.02117764,0.82564354,1.33571625
2091,1.33295059,0.97038754,13977,0.30202866,0.99164600,3167,1.03092194,-0.02125846,0.81748962,1.33295059
2092,1.32493973,0.97094358,13893,0.30174255,0.99179713,3164,1.02319717,-0.02085354,0.81334114,1.32493973
2093,1.30958557,0.97151307,13732,0.30107498,0.99216520,3157,1.00851059,-0.02065214,0.80533028,1.30958557
2094,1.29356384,0.97143629,13564,0.28457642,0.99257383,2984,1.00898743,-0.02113754,0.78907013,1.29356384
2095,1.30825043,0.97077505,13718,0.28343201,0.99248408,2972,1.02481842,-0.02170903,0.79584122,1.30825043
2096,1.28765106,0.97105201,13502,0.27189255,0.99287128,2851,1.01575851,-0.02181927,0.77977180,1.28765106
2097,1.26628876,0.97144885,13278,0.26426315,0.99307219,2771,1.00202560,-0.02162334,0.76527596,1.26628876
2098,0.63219070,0.98811130,6629,0.89521408,0.98299006,9387,-0.26302338,0.00512124,0.76370239,0.89521408
2099,0.61941147,0.98850571,6495,0.88253021,0.98340047,9254,-0.26311874,0.00510524,0.75097084,0.88253021
2100,0.62189102,0.98807953,6521,0.88415146,0.98305546,9271,-0.26226044,0.00502407,0.75302124,0.88415146
2101,0.62837601,0.98824531,6589,0.89607239,0.98281300,9396,-0.26769638,0.00543231,0.76222420,0.89607239
2102,0.61140060,0.98867496,6411,0.85840225,0.98372137,9001,-0.24700165,0.00495359,0.73490143,0.85840225
2103,0.60844421,0.98875911,6380,0.85573196,0.98362611,8973,-0.24728775,0.00513300,0.73208809,0.85573196
2104,0.61140060,0.98846281,6411,0.83894730,0.98390873,8797,-0.22754669,0.00455408,0.72517395,0.83894730
2105,0.59862137,0.98844505,6277,0.82988739,0.98402838,8702,-0.23126602,0.00441667,0.71425438,0.82988739
2106,0.40702820,0.99124184,4268,0.61988831,0.98734426,6500,-0.21286011,0.00389759,0.51345825,0.61988831
2107,0.40330887,0.99132323,4229,0.60768127,0.98804108,6372,-0.20437241,0.00328215,0.50549507,0.60768127
2108,0.41112900,0.99081043,4311,0.61969757,0.98747483,6498,-0.20856857,0.00333560,0.51541328,0.61969757
2109,0.40855408,0.99106054,4284,0.61006546,0.98763236,6397,-0.20151138,0.00342818,0.50930977,0.61006546
2110,0.40416718,0.99096799,4238,0.59490204,0.98749172,6238,-0.19073486,0.00347627,0.49953461,0.59490204
2111,0.39997101,0.99139689,4194,0.58746338,0.98816443,6160,-0.18749237,0.00323246,0.49371719,0.58746338
2112,0.39978027,0.99102629,4192,0.59280396,0.98784158,6216,-0.19302368,0.00318471,0.49629211,0.59280396
2113,0.39424896,0.99149746,4134,0.58250427,0.98826446,6108,-0.18825531,0.00323300,0.48837662,0.58250427
2114,0.80385208,0.98417507,8429,0.81243515,0.98569431,8519,-0.00858307,-0.00151923,0.80814362,0.81243515
2115,0.79622269,0.98434566,8349,0.80423355,0.98577264,8433,-0.00801086,-0.00142698,0.80022812,0.80423355
2116,0.79822540,0.98435135,8370,0.81129074,0.98567020,8507,-0.01306534,-0.00131885,0.80475807,0.81129074
2117,0.78878403,0.98457317,8271,0.79956055,0.98589512,8384,-0.01077652,-0.00132195,0.79417229,0.79956055
2118,0.78172684,0.98489037,8197,0.78802109,0.98630784,8263,-0.00629425,-0.00141746,0.78487396,0.78802109
2119,0.79050064,0.98447210,8289,0.79021454,0.98631314,8286,0.00028610,-0.00184104,0.79035759,0.79050064
2120,0.78411102,0.98500536,8222,0.78248978,0.98669002,8205,0.00162125,-0.00168466,0.78330040,0.78411102
2121,0.79154968,0.98468417,8300,0.77447891,0.98663621,8121,0.01707077,-0.00195205,0.78301430,0.79154968
2122,0.68712234,0.98540776,7205,0.40245056,0.98927438,4220,0.28467178,-0.00386662,0.54478645,0.68712234
2123,0.68693161,0.98573577,7203,0.39482117,0.98964788,4140,0.29211044,-0.00391211,0.54087639,0.68693161
2124,0.71849823,0.98560479,7534,0.40121078,0.98993698,4207,0.31728745,-0.00433219,0.55985451,0.71849823
2125,0.68883896,0.98597715,7223,0.37574768,0.99022091,3940,0.31309128,-0.00424376,0.53229332,0.68883896
2126,0.66680908,0.98659743,6992,0.35104752,0.99080206,3681,0.31576157,-0.00420463,0.50892830,0.66680908
2127,0.65402985,0.98692639,6858,0.35028458,0.99102332,3673,0.30374527,-0.00409693,0.50215721,0.65402985
2128,0.66528320,0.98709698,6976,0.36249161,0.99107192,3801,0.30279160,-0.00397495,0.51388741,0.66528320
2129,0.63142776,0.98765947,6621,0.32424927,0.99172392,3400,0.30717850,-0.00406445,0.47783852,0.63142776
2130,0.45919418,0.98985588,4815,0.07247925,0.99648593,760,0.38671494,-0.00663005,0.26583672,0.45919418
2131,0.45394897,0.98970023,4760,0.07143021,0.99641725,749,0.38251877,-0.00671703,0.26268959,0.45394897
2132,0.45166016,0.98952529,4736,0.07038116,0.99637554,738,0.38127899,-0.00685025,0.26102066,0.45166016
2133,0.45452118,0.98953612,4766,0.06790161,0.99651150,712,0.38661957,-0.00697538,0.26121140,0.45452118
2134,0.45356750,0.98969237,4756,0.06713867,0.99656051,704,0.38642883,-0.00686814,0.26035309,0.45356750
2135,0.45089722,0.98959787,4728,0.06361008,0.99660538,667,0.38728714,-0.00700751,0.25725365,0.45089722
2136,0.45032501,0.99006194,4722,0.06294250,0.99670827,660,0.38738251,-0.00664633,0.25663376,0.45032501
2137,0.45223236,0.98986455,4742,0.06399155,0.99663893,671,0.38824081,-0.00677438,0.25811195,0.45223236
2138,0.66080093,0.98837746,6929,0.73680878,0.98673781,7726,-0.07600784,0.00163965,0.69880486,0.73680878
2139,0.66022873,0.98860338,6923,0.73232651,0.98693930,7679,-0.07209778,0.00166409,0.69627762,0.73232651
2140,0.62856674,0.98873278,6591,0.70295334,0.98742555,7371,-0.07438660,0.00130722,0.66576004,0.70295334
