frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
1940,1.50394440,0.98580250,15770,0.99544525,0.98657368,10438,0.50849915,-0.00077118,1.24969482,1.50394440
1941,1.61657333,0.98476581,16951,1.05352402,0.98574677,11047,0.56304932,-0.00098096,1.33504868,1.61657333
1942,1.39074326,0.99013608,14583,1.75371170,0.97635943,18389,-0.36296844,0.01377665,1.57222748,1.75371170
1943,1.46837234,0.98893438,15397,1.86367035,0.97406501,19542,-0.39529800,0.01486938,1.66602135,1.86367035
1944,1.52120590,0.98782618,15951,1.94845200,0.97208897,20431,-0.42724609,0.01573722,1.73482895,1.94845200
1945,1.23548508,0.99020764,12955,2.12564468,0.96834440,22289,-0.89015961,0.02186324,1.68056488,2.12564468
1946,1.30233765,0.98903819,13656,2.23693848,0.96577419,23456,-0.93460083,0.02326401,1.76963806,2.23693848
1947,1.30987167,0.98874836,13735,2.31351852,0.96375623,24259,-1.00364685,0.02499213,1.81169510,2.31351852
1948,2.26373672,0.97219987,23737,2.01759338,0.97178575,21156,0.24614334,0.00041412,2.14066505,2.26373672
1949,2.30140686,0.97097090,24132,2.08454132,0.97044737,21858,0.21686554,0.00052353,2.19297409,2.30140686
1950,2.31180191,0.96867532,24241,2.19907761,0.96746289,23059,0.11272430,0.00121242,2.25543976,2.31180191
1951,3.50151062,0.94045049,36716,1.36613846,0.98115531,14325,2.13537216,-0.04070482,2.43382454,3.50151062
1952,3.42035294,0.93530182,35865,1.27449036,0.98024505,13364,2.14586258,-0.04494323,2.34742165,3.42035294
1953,3.21855545,0.93049933,33749,1.16615295,0.97888102,12228,2.05240250,-0.04838169,2.19235420,3.21855545
1954,4.97007370,0.88280185,52115,2.26421356,0.93916621,23742,2.70586014,-0.05636436,3.61714363,4.97007370
1955,5.07736206,0.87251506,53240,2.24666595,0.93401987,23558,2.83069611,-0.06150481,3.66201401,5.07736206
1956,5.17206192,0.86683186,54233,2.28691101,0.93096054,23980,2.88515091,-0.06412868,3.72948647,5.17206192
1957,4.07781601,0.88836506,42759,2.10752487,0.93101797,22099,1.97029114,-0.04265291,3.09267044,4.07781601
1958,4.09803391,0.88824835,42971,2.11410522,0.93158543,22168,1.98392868,-0.04333709,3.10606956,4.09803391
1959,4.17995453,0.88766968,43830,2.05059052,0.93463114,21502,2.12936401,-0.04696146,3.11527252,4.17995453
1960,3.81832123,0.91059663,40038,1.48582458,0.96119226,15580,2.33249664,-0.05059563,2.65207291,3.81832123
1961,3.93590927,0.90992093,41271,1.45120621,0.96248687,15217,2.48470306,-0.05256593,2.69355774,3.93590927
1962,4.00505066,0.90766434,41996,1.51157379,0.96215112,15850,2.49347687,-0.05448678,2.75831223,4.00505066
1963,1.27258301,0.95836269,13344,1.25350952,0.97566721,13144,0.01907349,-0.01730452,1.26304626,1.27258301
1964,1.23395920,0.96021777,12939,1.24244690,0.97751189,13028,-0.00848770,-0.01729413,1.23820305,1.24244690
1965,1.21622086,0.96148318,12753,1.27410889,0.97789444,13360,-0.05788803,-0.01641126,1.24516487,1.27410889
1966,3.78522873,0.91999220,39691,1.10025406,0.98549172,11537,2.68497467,-0.06549952,2.44274139,3.78522873
1967,3.72066498,0.92325942,39014,0.98686218,0.98841209,10348,2.73380280,-0.06515267,2.35376358,3.72066498
1968,3.68947983,0.92665394,38687,0.95844269,0.98955317,10050,2.73103714,-0.06289924,2.32396126,3.68947983
1969,3.25651169,0.92409348,34147,0.85449219,0.99037622,8960,2.40201950,-0.06628274,2.05550194,3.25651169
1970,3.39727402,0.92387107,35623,0.88119507,0.99059402,9240,2.51607895,-0.06672295,2.13923454,3.39727402
1971,3.47833633,0.92292528,36473,0.97122192,0.98948832,10184,2.50711441,-0.06656304,2.22477913,3.47833633
1972,2.92797089,0.94004753,30702,0.89044571,0.98925007,9337,2.03752518,-0.04920254,1.90920830,2.92797089
1973,3.05614471,0.93734223,32046,0.83456039,0.99032732,8751,2.22158432,-0.05298510,1.94535255,3.05614471
1974,3.08523178,0.93767969,32351,0.81558228,0.99086578,8552,2.26964951,-0.05318610,1.95040703,3.08523178
1975,3.14226151,0.94189467,32949,2.48098373,0.94500187,26015,0.66127777,-0.00310719,2.81162262,3.14226151
1976,3.17277908,0.94223125,33269,2.60648727,0.94376435,27331,0.56629181,-0.00153309,2.88963318,3.17277908
1977,3.25927734,0.94104784,34176,2.90584564,0.94025088,30470,0.35343170,0.00079697,3.08256149,3.25927734
1978,4.40111160,0.92217153,46149,3.83443832,0.91444580,40207,0.56667328,0.00772573,4.11777496,4.40111160
1979,4.46043015,0.92224412,46771,3.97672653,0.91322210,41699,0.48370361,0.00902202,4.21857834,4.46043015
1980,4.33673859,0.92444222,45474,4.13045883,0.91187600,43311,0.20627975,0.01256622,4.23359871,4.33673859
1981,2.36263275,0.96055624,24774,2.38142014,0.95086016,24971,-0.01878738,0.00969608,2.37202644,2.38142014
1982,2.29578018,0.96144140,24073,2.48832703,0.95066433,26092,-0.19254684,0.01077706,2.39205360,2.48832703
1983,2.19497681,0.96146107,23016,2.66704559,0.94925127,27966,-0.47206879,0.01220980,2.43101120,2.66704559
1984,0.81777573,0.98544237,8575,4.50763702,0.91049010,47266,-3.68986130,0.07495228,2.66270638,4.50763702
1985,0.56371689,0.99180483,5911,3.99837494,0.92366983,41926,-3.43465805,0.06813500,2.28104591,3.99837494
1986,0.54330826,0.99370813,5697,3.74765396,0.93644588,39297,-3.20434570,0.05726224,2.14548111,3.74765396
1987,0.76532364,0.99052286,8025,1.23472214,0.98028553,12947,-0.46939850,0.01023733,1.00002289,1.23472214
1988,0.70476532,0.99247699,7390,0.33464432,0.99432547,3509,0.37012100,-0.00184848,0.51970482,0.70476532
1989,0.64325333,0.99467515,6745,0.30355453,0.99599929,3183,0.33969879,-0.00132414,0.47340393,0.64325333
1990,0.78887939,0.99163493,8272,0.46100616,0.99569724,4834,0.32787323,-0.00406231,0.62494278,0.78887939
1991,0.82025528,0.99040251,8601,0.49276352,0.99535421,5167,0.32749176,-0.00495169,0.65650940,0.82025528
1992,0.85058212,0.98861683,8919,0.55198669,0.99405731,5788,0.29859543,-0.00544048,0.70128441,0.85058212
1993,0.80566406,0.99436665,8448,2.46143341,0.95887652,25810,-1.65576935,0.03549013,1.63354874,2.46143341
1994,0.78668594,0.99425733,8249,1.12094879,0.98498020,11754,-0.33426285,0.00927713,0.95381737,1.12094879
1995,0.80709457,0.99362566,8463,0.45557022,0.99649399,4777,0.35152435,-0.00286833,0.63133240,0.80709457
1996,1.26218796,0.98299139,13235,0.89569092,0.98596550,9392,0.36649704,-0.00297412,1.07893944,1.26218796
1997,1.32675171,0.98186403,13912,0.93441010,0.98561635,9798,0.39234161,-0.00375232,1.13058090,1.32675171
1998,1.34382248,0.98161147,14091,0.90713501,0.98668888,9512,0.43668747,-0.00507742,1.12547874,1.34382248
1999,0.93803406,0.98739037,9836,0.88748932,0.99058558,9306,0.05054474,-0.00319521,0.91276169,0.93803406
2000,1.00669861,0.98536736,10556,0.98114014,0.98863773,10288,0.02555847,-0.00327037,0.99391937,1.00669861
2001,1.00631714,0.98585476,10552,1.12810135,0.98501571,11829,-0.12178421,0.00083905,1.06720924,1.12810135
2002,1.20677948,0.98810025,12654,0.69303513,0.99295465,7267,0.51374435,-0.00485439,0.94990730,1.20677948
2003,1.12895966,0.99035402,11838,0.63743591,0.99392373,6684,0.49152374,-0.00356971,0.88319778,1.12895966
2004,1.10406876,0.99095273,11577,0.59986115,0.99459265,6290,0.50420761,-0.00363992,0.85196495,1.10406876
2005,1.49545670,0.98316486,15681,0.58097839,0.99417824,6092,0.91447830,-0.01101338,1.03821754,1.49545670
2006,0.81644058,0.99528708,8561,0.33340454,0.99762305,3496,0.48303604,-0.00233598,0.57492256,0.81644058
2007,0.84972382,0.99510379,8910,0.34532547,0.99753308,3621,0.50439835,-0.00242929,0.59752464,0.84972382
2008,0.84733963,0.99449369,8885,0.35762787,0.99743817,3750,0.48971176,-0.00294449,0.60248375,0.84733963
2009,0.91648102,0.99329049,9610,0.37841797,0.99727888,3968,0.53806305,-0.00398839,0.64744949,0.91648102
2010,0.74939728,0.98849308,7858,0.53052902,0.98845411,5563,0.21886826,0.00003897,0.63996315,0.74939728
2011,0.60882568,0.99271065,6384,0.46339035,0.98892379,4859,0.14543533,0.00378686,0.53610802,0.60882568
2012,0.51174164,0.99396611,5366,0.48408508,0.98849116,5076,0.02765656,0.00547496,0.49791336,0.51174164
2013,0.52633286,0.99388787,5519,0.49810410,0.98803676,5223,0.02822876,0.00585111,0.51221848,0.52633286
2014,0.73823929,0.99313619,7741,0.59137344,0.99086093,6201,0.14686584,0.00227526,0.66480637,0.73823929
2015,0.51031113,0.99406250,5351,0.60586929,0.99062006,6353,-0.09555817,0.00344244,0.55809021,0.60586929
2016,0.60701370,0.99295858,6365,0.61550140,0.99049424,6454,-0.00848770,0.00246434,0.61125755,0.61550140
2017,0.67539215,0.99237815,7082,0.62561035,0.99030327,6560,0.04978180,0.00207488,0.65050125,0.67539215
2018,1.41611099,0.98901693,14849,0.48103333,0.99573503,5044,0.93507767,-0.00671809,0.94857216,1.41611099
2019,1.44634247,0.98901517,15166,0.46606064,0.99589159,4887,0.98028183,-0.00687642,0.95620155,1.44634247
2020,1.54695511,0.98913086,16221,0.48646927,0.99581088,5101,1.06048584,-0.00668002,1.01671219,1.54695511
2021,1.58176422,0.98886599,16586,0.48217773,0.99581293,5056,1.09958649,-0.00694694,1.03197098,1.58176422
2022,0.78010559,0.99100102,8180,0.22211075,0.99784803,2329,0.55799484,-0.00684702,0.50110817,0.78010559
2023,0.79669952,0.99085960,8354,0.23527145,0.99764289,2467,0.56142807,-0.00678329,0.51598549,0.79669952
2024,0.82902908,0.99082096,8693,0.24728775,0.99760328,2593,0.58174133,-0.00678232,0.53815842,0.82902908
2025,0.89073181,0.99036394,9340,0.27685165,0.99728707,2903,0.61388016,-0.00692314,0.58379173,0.89073181
2026,0.99935532,0.99338133,10479,0.91390610,0.98748970,9583,0.08544922,0.00589163,0.95663071,0.99935532
2027,0.96340179,0.99388713,10102,0.82902908,0.98799444,8693,0.13437271,0.00589269,0.89621544,0.96340179
2028,0.92363358,0.99464987,9685,0.74720383,0.98905271,7835,0.17642975,0.00559716,0.83541870,0.92363358
2029,0.91438293,0.99463919,9588,0.71763992,0.98885341,7525,0.19674301,0.00578578,0.81601143,0.91438293
2030,0.81529617,0.99240285,8549,0.60901642,0.99358197,6386,0.20627975,-0.00117912,0.71215630,0.81529617
2031,0.82597733,0.99242077,8661,0.62608719,0.99340853,6565,0.19989014,-0.00098776,0.72603226,0.82597733
2032,0.85811615,0.99190153,8998,0.65698624,0.99298731,6889,0.20112991,-0.00108578,0.75755119,0.85811615
2033,0.90408325,0.99149952,9480,0.69465637,0.99265683,7284,0.20942688,-0.00115731,0.79936981,0.90408325
2034,0.52013397,0.99657484,5454,1.23796463,0.98646432,12981,-0.71783066,0.01011052,0.87904930,1.23796463
2035,0.51889420,0.99653911,5441,1.12724304,0.98923726,11820,-0.60834885,0.00730185,0.82306862,1.12724304
2036,0.52442551,0.99648380,5499,1.00994110,0.99148577,10590,-0.48551559,0.00499804,0.76718330,1.00994110
2037,0.53520203,0.99649122,5612,0.89254379,0.99311382,9359,-0.35734177,0.00337740,0.71387291,0.89254379
2038,1.11360550,0.98685633,11677,0.41542053,0.99703840,4356,0.69818497,-0.01018207,0.76451302,1.11360550
2039,1.17397308,0.98584982,12310,0.42457581,0.99700004,4452,0.74939728,-0.01115021,0.79927444,1.17397308
2040,1.20201111,0.98578206,12604,0.42791367,0.99707123,4487,0.77409744,-0.01128917,0.81496239,1.20201111
2041,1.19695663,0.98520789,12551,0.44069290,0.99699759,4621,0.75626373,-0.01178970,0.81882477,1.19695663
2042,0.35572052,0.99822224,3730,0.67892075,0.99551912,7119,-0.32320023,0.00270312,0.51732063,0.67892075
2043,0.35676956,0.99821567,3741,0.69169998,0.99542551,7253,-0.33493042,0.00279016,0.52423477,0.69169998
2044,0.35924911,0.99819102,3767,0.68559647,0.99548040,7189,-0.32634735,0.00271062,0.52242279,0.68559647
2045,0.37212372,0.99818921,3902,0.71363449,0.99539473,7483,-0.34151077,0.00279448,0.54287910,0.71363449
2046,0.40388107,0.99715471,4235,0.58269501,0.99568339,6110,-0.17881393,0.00147132,0.49328804,0.58269501
2047,0.41275024,0.99719516,4328,0.60434341,0.99554489,6337,-0.19159317,0.00165027,0.50854683,0.60434341
2048,0.43125153,0.99707334,4522,0.61254501,0.99545563,6423,-0.18129349,0.00161771,0.52189827,0.61254501
2049,0.44593811,0.99718660,4676,0.63142776,0.99543639,6621,-0.18548965,0.00175022,0.53868294,0.63142776
2050,1.11961365,0.99461651,11740,0.82817078,0.99223315,8684,0.29144287,0.00238336,0.97389221,1.11961365
2051,1.12628937,0.99457271,11810,0.79545975,0.99336963,8341,0.33082962,0.00120308,0.96087456,1.12628937
2052,1.12552643,0.99443823,11802,0.74691772,0.99423387,7832,0.37860870,0.00020436,0.93622208,1.12552643
2053,1.11522675,0.99435172,11694,0.73738098,0.99473411,7732,0.37784576,-0.00038238,0.92630386,1.11522675
2054,0.47454834,0.99805437,4976,0.59232712,0.99759484,6211,-0.11777878,0.00045953,0.53343773,0.59232712
2055,0.48389435,0.99800475,5074,0.60415268,0.99758504,6335,-0.12025833,0.00041971,0.54402351,0.60415268
2056,0.48904419,0.99794430,5128,0.61368942,0.99760289,6435,-0.12464523,0.00034141,0.55136681,0.61368942
2057,0.50783157,0.99788355,5325,0.63314438,0.99757150,6639,-0.12531281,0.00031204,0.57048798,0.63314438
2058,0.35467148,0.99848779,3719,0.41790009,0.99610487,4382,-0.06322861,0.00238292,0.38628578,0.41790009
2059,0.33912659,0.99845034,3556,0.41675568,0.99605787,4370,-0.07762909,0.00239247,0.37794113,0.41675568
2060,0.31871796,0.99834825,3342,0.41980743,0.99600879,4402,-0.10108948,0.00233946,0.36926270,0.41980743
2061,0.32386780,0.99826547,3396,0.42276382,0.99604314,4433,-0.09889603,0.00222233,0.37331581,0.42276382
2062,0.52967072,0.99759948,5554,0.97866058,0.99118956,10262,-0.44898987,0.00640992,0.75416565,0.97866058
2063,0.53882599,0.99752337,5650,1.00841522,0.99086508,10574,-0.46958923,0.00665830,0.77362061,1.00841522
2064,0.53653717,0.99737700,5626,1.01575851,0.99076646,10651,-0.47922134,0.00661054,0.77614784,1.01575851
2065,0.53615570,0.99728571,5622,1.03635788,0.99048564,10867,-0.50020218,0.00680007,0.78625679,1.03635788
2066,0.93564987,0.99285847,9811,1.28946304,0.99378439,13521,-0.35381317,-0.00092592,1.11255646,1.28946304
2067,0.95033646,0.99280507,9965,1.26495361,0.99379383,13264,-0.31461716,-0.00098876,1.10764503,1.26495361
2068,0.94413757,0.99265320,9900,1.22766495,0.99382571,12873,-0.28352737,-0.00117251,1.08590126,1.22766495
2069,0.92840195,0.99259690,9735,1.18751526,0.99391263,12452,-0.25911331,-0.00131573,1.05795860,1.18751526
2070,1.19104385,0.98899486,12489,0.73575974,0.99557084,7715,0.45528412,-0.00657598,0.96340179,1.19104385
2071,1.17292404,0.98922415,12299,0.73728561,0.99553103,7731,0.43563843,-0.00630688,0.95510483,1.17292404
2072,1.16939545,0.98929783,12262,0.73947906,0.99549829,7754,0.42991638,-0.00620046,0.95443726,1.16939545
2073,1.16472244,0.98962500,12213,0.73585510,0.99557289,7716,0.42886734,-0.00594789,0.95028877,1.16472244
2074,0.60653687,0.99576060,6360,0.21095276,0.99973934,2212,0.39558411,-0.00397874,0.40874481,0.60653687
2075,0.60548782,0.99581559,6349,0.21514893,0.99967854,2256,0.39033890,-0.00386295,0.41031837,0.60548782
2076,0.62532425,0.99582618,6557,0.22687912,0.99971593,2379,0.39844513,-0.00388975,0.42610168,0.62532425
2077,0.61321259,0.99594231,6430,0.22335052,0.99971326,2342,0.38986206,-0.00377096,0.41828156,0.61321259
2078,0.44069290,0.99829701,4621,0.54769516,0.99729024,5743,-0.10700226,0.00100677,0.49419403,0.54769516
2079,0.44670105,0.99825811,4684,0.55980682,0.99713181,5870,-0.11310577,0.00112629,0.50325394,0.55980682
2080,0.46567917,0.99822567,4883,0.58355331,0.99690647,6119,-0.11787415,0.00131920,0.52461624,0.58355331
2081,0.44012070,0.99817943,4615,0.60129166,0.99687709,6305,-0.16117096,0.00130234,0.52070618,0.60129166
2082,0.59585571,0.99794809,6248,0.45690536,0.99550160,4791,0.13895035,0.00244649,0.52638054,0.59585571
2083,0.60815811,0.99786063,6377,0.46396255,0.99533863,4865,0.14419556,0.00252200,0.53606033,0.60815811
2084,0.61054230,0.99782763,6402,0.47931671,0.99534368,5026,0.13122559,0.00248395,0.54492950,0.61054230
2085,0.63896179,0.99775868,6700,0.50296783,0.99522429,5274,0.13599396,0.00253439,0.57096481,0.63896179
2086,1.00755692,0.99182666,10565,0.51240921,0.99613459,5373,0.49514771,-0.00430793,0.75998306,1.00755692
2087,0.98924637,0.99249700,10373,0.49858093,0.99650290,5228,0.49066544,-0.00400590,0.74391365,0.98924637
2088,0.99029541,0.99249054,10384,0.50334930,0.99659349,5278,0.48694611,-0.00410296,0.74682236,0.99029541
2089,0.99668503,0.99252277,10451,0.51269531,0.99655640,5376,0.48398972,-0.00403364,0.75469017,0.99668503
2090,1.18408203,0.98730448,12416,0.68292618,0.99275829,7161,0.50115585,-0.00545381,0.93350410,1.18408203
2091,1.19123459,0.98749125,12491,0.69828033,0.99267124,7322,0.49295425,-0.00517999,0.94475746,1.19123459
2092,1.19256973,0.98788198,12505,0.70037842,0.99277008,7344,0.49219131,-0.00488810,0.94647408,1.19256973
2093,1.20992661,0.98795149,12687,0.74396133,0.99260775,7801,0.46596527,-0.00465625,0.97694397,1.20992661
2094,0.92191696,0.99138076,9667,0.89635849,0.98988699,9399,0.02555847,0.00149377,0.90913773,0.92191696
2095,0.91381073,0.99171537,9582,0.91085434,0.98981409,9551,0.00295639,0.00190127,0.91233253,0.91381073
2096,0.93269348,0.99157661,9780,0.90179443,0.98988242,9456,0.03089905,0.00169418,0.91724396,0.93269348
2097,0.90856552,0.99158447,9527,0.84543228,0.99043798,8865,0.06313324,0.00114649,0.87699890,0.90856552
2098,0.74186325,0.99031478,7779,1.10111237,0.98557738,11546,-0.35924911,0.00473740,0.92148781,1.10111237
2099,0.69856644,0.99067241,7325,1.03607178,0.98576935,10864,-0.33750534,0.00490306,0.86731911,1.03607178
2100,0.66223145,0.99216596,6944,0.94251633,0.98709483,9883,-0.28028488,0.00507113,0.80237389,0.94251633
2101,0.61006546,0.99433295,6397,0.83551407,0.98929928,8761,-0.22544861,0.00503367,0.72278976,0.83551407
2102,0.73804855,0.99541667,7739,0.57468414,0.99256507,6026,0.16336441,0.00285160,0.65636635,0.73804855
2103,0.63562393,0.99715672,6665,0.54636002,0.99388966,5729,0.08926392,0.00326705,0.59099197,0.63562393
2104,0.58355331,0.99727079,6119,0.54607391,0.99401303,5726,0.03747940,0.00325776,0.56481361,0.58355331
2105,0.54388046,0.99729520,5703,0.56247711,0.99393872,5898,-0.01859665,0.00335647,0.55317879,0.56247711
2106,0.74071884,0.99661749,7767,0.58126450,0.99653248,6095,0.15945435,0.00008501,0.66099167,0.74071884
2107,0.69646835,0.99664641,7303,0.56028366,0.99653557,5875,0.13618469,0.00011084,0.62837601,0.69646835
2108,0.64554214,0.99672601,6769,0.52957535,0.99660367,5553,0.11596680,0.00012234,0.58755875,0.64554214
2109,0.61607361,0.99673227,6460,0.53062439,0.99656933,5564,0.08544922,0.00016294,0.57334900,0.61607361
2110,0.79879761,0.99631893,8376,0.51298141,0.99742987,5379,0.28581619,-0.00111095,0.65588951,0.79879761
2111,0.79727173,0.99625201,8360,0.52042007,0.99733961,5457,0.27685165,-0.00108760,0.65884590,0.79727173
2112,0.78773499,0.99640747,8260,0.50964355,0.99729622,5344,0.27809143,-0.00088876,0.64868927,0.78773499
2113,0.79841614,0.99649963,8372,0.52585602,0.99725532,5514,0.27256012,-0.00075569,0.66213608,0.79841614
2114,0.99096298,0.99287054,10391,0.73127747,0.99427354,7668,0.25968552,-0.00140300,0.86112022,0.99096298
2115,0.97932816,0.99285557,10269,0.72183609,0.99417967,7569,0.25749207,-0.00132410,0.85058212,0.97932816
2116,0.97970963,0.99288101,10273,0.73776245,0.99410422,7736,0.24194717,-0.00122322,0.85873604,0.97970963
2117,0.97970963,0.99284647,10273,0.75044632,0.99403329,7869,0.22926331,-0.00118682,0.86507797,0.97970963
2118,0.95176697,0.99556296,9980,0.90332031,0.99407564,9472,0.04844666,0.00148732,0.92754364,0.95176697
2119,0.93975067,0.99565923,9854,0.89349747,0.99444820,9369,0.04625320,0.00121103,0.91662407,0.93975067
2120,0.94509125,0.99572295,9910,0.92086792,0.99452920,9656,0.02422333,0.00119375,0.93297958,0.94509125
2121,0.95205307,0.99584026,9983,0.94280243,0.99476747,9886,0.00925064,0.00107278,0.94742775,0.95205307
2122,0.78926086,0.99473171,8276,0.70343018,0.99452963,7376,0.08583069,0.00020208,0.74634552,0.78926086
2123,0.78430176,0.99478135,8224,0.69561005,0.99443726,7294,0.08869171,0.00034410,0.73995590,0.78430176
2124,0.79412460,0.99477453,8327,0.68321228,0.99462403,7164,0.11091232,0.00015050,0.73866844,0.79412460
2125,0.79336166,0.99461406,8319,0.68445206,0.99473206,7177,0.10890961,-0.00011800,0.73890686,0.79336166
2126,0.95033646,0.99163494,9965,0.63161850,0.99376638,6623,0.31871796,-0.00213144,0.79097748,0.95033646
2127,0.94947815,0.99176385,9956,0.60701370,0.99401386,6365,0.34246445,-0.00225001,0.77824593,0.94947815
2128,0.92887878,0.99182898,9740,0.56762695,0.99446068,5952,0.36125183,-0.00263170,0.74825287,0.92887878
2129,0.93030930,0.99202387,9755,0.55637360,0.99498033,5834,0.37393570,-0.00295646,0.74334145,0.93030930
