frame,per_percent,ssim,error_pixels,total_pixels
3220,0.28333664,0.99771915,2971,1048576
3221,0.28848648,0.99762543,3025,1048576
3222,0.28934479,0.99770064,3034,1048576
3223,0.29678345,0.99743391,3112,1048576
3224,0.30841827,0.99729508,3234,1048576
3225,0.29926300,0.99749953,3138,1048576
3226,0.29602051,0.99750074,3104,1048576
3227,0.37765503,0.99629018,3960,1048576
3228,0.37240982,0.99640792,3905,1048576
3229,0.34189224,0.99654895,3585,1048576
3230,0.33979416,0.99660726,3563,1048576
3231,0.32548904,0.99649653,3413,1048576
3232,0.32072067,0.99666268,3363,1048576
3233,0.32653809,0.99681960,3424,1048576
3234,0.30307770,0.99697393,3178,1048576
3235,0.23670197,0.99436768,2482,1048576
3236,0.24690628,0.99414907,2589,1048576
3237,0.23765564,0.99413095,2492,1048576
3238,0.24957657,0.99389452,2617,1048576
3239,0.25253296,0.99391903,2648,1048576
3240,0.26884079,0.99383845,2819,1048576
3241,0.26607513,0.99364245,2790,1048576
3242,0.26702881,0.99346947,2800,1048576
3243,0.20074844,0.99677725,2105,1048576
3244,0.20055771,0.99682078,2103,1048576
3245,0.20895004,0.99642359,2191,1048576
3246,0.20980835,0.99657393,2200,1048576
3247,0.20418167,0.99667926,2141,1048576
3248,0.21038055,0.99666133,2206,1048576
3249,0.22697449,0.99635087,2380,1048576
3250,0.20828247,0.99652377,2184,1048576
3251,0.23870468,0.99519669,2503,1048576
3252,0.25339127,0.99506084,2657,1048576
3253,0.23708344,0.99517416,2486,1048576
3254,0.32386780,0.99432092,3396,1048576
3255,0.25472641,0.99481452,2671,1048576
3256,0.24547577,0.99480986,2574,1048576
3257,0.26273727,0.99464903,2755,1048576
3258,0.28238297,0.99450666,2961,1048576
3259,0.12063980,0.99866026,1265,1048576
3260,0.12254715,0.99860322,1285,1048576
3261,0.12779236,0.99852047,1340,1048576
3262,0.12702942,0.99836691,1332,1048576
3263,0.12540817,0.99839498,1315,1048576
3264,0.14209747,0.99831955,1490,1048576
3265,0.12931824,0.99829647,1356,1048576
3266,0.12645721,0.99811394,1326,1048576
3267,0.12397766,0.99921862,1300,1048576
3268,0.12702942,0.99923532,1332,1048576
3269,0.12159348,0.99924974,1275,1048576
3270,0.12741089,0.99925277,1336,1048576
3271,0.13227463,0.99920900,1387,1048576
3272,0.12626648,0.99926140,1324,1048576
3273,0.12187958,0.99922615,1278,1048576
3274,0.24948120,0.99614148,2616,1048576
3275,0.25901794,0.99589126,2716,1048576
3276,0.24480820,0.99572913,2567,1048576
3277,0.25320053,0.99547007,2655,1048576
3278,0.26416779,0.99546140,2770,1048576
3279,0.26025772,0.99554269,2729,1048576
3280,0.23460388,0.99587381,2460,1048576
3281,0.25033951,0.99575244,2625,1048576
3282,0.24948120,0.99869805,2616,1048576
3283,0.20313263,0.99872407,2130,1048576
3284,0.24156570,0.99869690,2533,1048576
3285,0.21362305,0.99882363,2240,1048576
3286,0.23584366,0.99856111,2473,1048576
3287,0.24490356,0.99874572,2568,1048576
3288,0.22439957,0.99872171,2353,1048576
3289,0.25253296,0.99880431,2648,1048576
3290,0.15115738,0.99878454,1585,1048576
3291,0.15468597,0.99880436,1622,1048576
3292,0.14648438,0.99892059,1536,1048576
3293,0.15897751,0.99886534,1667,1048576
3294,0.15888214,0.99890608,1666,1048576
3295,0.16126633,0.99875247,1691,1048576
3296,0.16231537,0.99871157,1702,1048576
3297,0.17290115,0.99874452,1813,1048576
3298,0.13790131,0.99894664,1446,1048576
3299,0.10995865,0.99912455,1153,1048576
3300,0.13542175,0.99907503,1420,1048576
3301,0.13771057,0.99904981,1444,1048576
3302,0.12006760,0.99901210,1259,1048576
3303,0.13656616,0.99905141,1432,1048576
3304,0.14019012,0.99900812,1470,1048576
3305,0.11110306,0.99901774,1165,1048576
3306,0.43907166,0.99648630,4604,1048576
3307,0.48036575,0.99609918,5037,1048576
3308,0.46634674,0.99622194,4890,1048576
3309,0.53882599,0.99562188,5650,1048576
3310,0.54435730,0.99580918,5708,1048576
3311,0.51488876,0.99599403,5399,1048576
3312,0.52137375,0.99571878,5467,1048576
3313,0.49571991,0.99579675,5198,1048576
3314,0.24785995,0.99823019,2599,1048576
3315,0.22907257,0.99832122,2402,1048576
3316,0.23450851,0.99836453,2459,1048576
3317,0.25615692,0.99809329,2686,1048576
3318,0.24051666,0.99829075,2522,1048576
3319,0.23307800,0.99835680,2444,1048576
3320,0.24824142,0.99820485,2603,1048576
3321,0.23679733,0.99830011,2483,1048576
3322,0.13504028,0.99899559,1416,1048576
3323,0.13523102,0.99899826,1418,1048576
3324,0.07858276,0.99960090,824,1048576
3325,0.13828278,0.99896398,1450,1048576
3326,0.14142990,0.99892678,1483,1048576
3327,0.04444122,0.99978099,466,1048576
3328,0.04558563,0.99975030,478,1048576
3329,0.10242462,0.99946100,1074,1048576
3330,0.11854172,0.99941800,1243,1048576
3331,0.12235641,0.99943350,1283,1048576
3332,0.12569427,0.99932037,1318,1048576
3333,0.11806488,0.99937264,1238,1048576
3334,0.12502670,0.99941197,1311,1048576
3335,0.12197495,0.99943019,1279,1048576
3336,0.12369156,0.99942842,1297,1048576
3337,0.12712479,0.99931866,1333,1048576
3338,0.18310547,0.99965643,1920,1048576
3339,0.17652512,0.99967588,1851,1048576
3340,0.17881393,0.99972492,1875,1048576
3341,0.18358231,0.99967122,1925,1048576
3342,0.19016266,0.99968704,1994,1048576
3343,0.18568039,0.99971182,1947,1048576
3344,0.19121170,0.99967440,2005,1048576
3345,0.19321442,0.99968313,2026,1048576
3346,0.29077530,0.99927772,3049,1048576
3347,0.28610229,0.99929056,3000,1048576
3348,0.29029846,0.99938811,3044,1048576
3349,0.29678345,0.99928148,3112,1048576
3350,0.29487610,0.99927816,3092,1048576
3351,0.31051636,0.99934225,3256,1048576
3352,0.29792786,0.99938932,3124,1048576
3353,0.30469894,0.99931874,3195,1048576
3354,0.35381317,0.99872979,3710,1048576
3355,0.34914017,0.99882369,3661,1048576
3356,0.36020279,0.99874502,3777,1048576
3357,0.36144257,0.99867570,3790,1048576
3358,0.36144257,0.99860714,3790,1048576
3359,0.36439896,0.99857530,3821,1048576
3360,0.36983490,0.99849292,3878,1048576
3361,0.36401749,0.99844145,3817,1048576
3362,0.28295517,0.99924100,2967,1048576
3363,0.28696060,0.99923200,3009,1048576
3364,0.30546188,0.99916906,3203,1048576
3365,0.30078888,0.99904871,3154,1048576
3366,0.30078888,0.99900545,3154,1048576
3367,0.30717850,0.99894833,3221,1048576
3368,0.31738281,0.99895086,3328,1048576
3369,0.31986237,0.99888656,3354,1048576
3370,0.04119873,0.99988275,432,1048576
3371,0.03948212,0.99983667,414,1048576
3372,0.04301071,0.99982377,451,1048576
3373,0.04062653,0.99986990,426,1048576
3374,0.03967285,0.99985119,416,1048576
3375,0.04186630,0.99983280,439,1048576
3376,0.04310608,0.99982432,452,1048576
3377,0.03795624,0.99983112,398,1048576
3378,0.14562607,0.99944137,1527,1048576
3379,0.14781952,0.99943562,1550,1048576
3380,0.15373230,0.99939102,1612,1048576
3381,0.14448166,0.99942387,1515,1048576
3382,0.15316010,0.99941112,1606,1048576
3383,0.14638901,0.99941044,1535,1048576
3384,0.15172958,0.99942405,1591,1048576
3385,0.15354156,0.99939293,1610,1048576
3386,0.22182465,0.99847197,2326,1048576
3387,0.23689270,0.99833094,2484,1048576
3388,0.23250580,0.99829944,2438,1048576
3389,0.23078918,0.99846612,2420,1048576
3390,0.23384094,0.99827729,2452,1048576
3391,0.24299622,0.99825655,2548,1048576
3392,0.23746490,0.99824789,2490,1048576
3393,0.60157776,0.99135775,6308,1048576
3394,0.64535141,0.99072597,6767,1048576
3395,0.64573288,0.99076710,6771,1048576
3396,0.60634613,0.99107849,6358,1048576
3397,0.66556931,0.99044992,6979,1048576
3398,0.63219070,0.99098745,6629,1048576
3399,0.62084198,0.99084505,6510,1048576
3400,0.66576004,0.99051242,6981,1048576
3401,0.29163361,0.99576791,3058,1048576
3402,0.31270981,0.99567079,3279,1048576
3403,0.30603409,0.99552016,3209,1048576
3404,0.30937195,0.99564119,3244,1048576
3405,0.30555725,0.99558368,3204,1048576
3406,0.31461716,0.99547249,3299,1048576
3407,0.31766891,0.99541902,3331,1048576
3408,0.30250549,0.99547066,3172,1048576
3409,0.15449524,0.99820660,1620,1048576
3410,0.15935898,0.99817810,1671,1048576
3411,0.15945435,0.99808821,1672,1048576
3412,0.15897751,0.99821213,1667,1048576
3413,0.15983582,0.99821018,1676,1048576
3414,0.16288757,0.99815469,1708,1048576
3415,0.16756058,0.99809704,1757,1048576
3416,0.17395020,0.99799250,1824,1048576
3417,0.37364960,0.99745299,3918,1048576
3418,0.36935806,0.99738655,3873,1048576
3419,0.37040710,0.99731794,3884,1048576
3420,0.37136078,0.99732533,3894,1048576
3421,0.36163330,0.99735586,3792,1048576
3422,0.36087036,0.99724156,3784,1048576
3423,0.35943985,0.99721065,3769,1048576
3424,0.35467148,0.99722823,3719,1048576
3425,0.88872910,0.99173833,9319,1048576
3426,0.86870193,0.99201743,9109,1048576
3427,0.84981918,0.99201693,8911,1048576
3428,0.83646774,0.99189719,8771,1048576
3429,0.82616806,0.99167439,8663,1048576
3430,0.82807541,0.99142933,8683,1048576
3431,0.82483292,0.99121061,8649,1048576
3432,0.87270737,0.99083022,9151,1048576
3433,0.39176941,0.99589327,4108,1048576
3434,0.40607452,0.99567965,4258,1048576
3435,0.39310455,0.99577740,4122,1048576
3436,0.39463043,0.99565046,4138,1048576
3437,0.37765503,0.99630232,3960,1048576
3438,0.36182404,0.99686447,3794,1048576
3439,0.36134720,0.99682866,3789,1048576
3440,0.36382675,0.99684260,3815,1048576
3441,0.33674240,0.99711718,3531,1048576
3442,0.34294128,0.99696383,3596,1048576
3443,0.34761429,0.99687193,3645,1048576
3444,0.34675598,0.99690397,3636,1048576
3445,0.34990311,0.99682329,3669,1048576
3446,0.35429001,0.99676232,3715,1048576
3447,0.35591125,0.99669407,3732,1048576
3448,0.35619736,0.99667478,3735,1048576
3449,0.43210983,0.99641007,4531,1048576
3450,0.44412613,0.99623277,4657,1048576
3451,0.43964386,0.99630706,4610,1048576
3452,0.44317245,0.99626473,4647,1048576
3453,0.47798157,0.99620410,5012,1048576
3454,0.44889450,0.99621936,4707,1048576
3455,0.44212341,0.99644645,4636,1048576
3456,0.87747574,0.99424886,9201,1048576
3457,0.87509155,0.99416537,9176,1048576
3458,0.88682175,0.99405947,9299,1048576
3459,0.90122223,0.99397208,9450,1048576
3460,0.89941025,0.99397542,9431,1048576
3461,0.91428757,0.99398807,9587,1048576
3462,0.90484619,0.99381525,9488,1048576
3463,0.91276169,0.99380289,9571,1048576
3464,1.05867386,0.98841649,11101,1048576
3465,1.05237961,0.98841470,11035,1048576
3466,1.04207993,0.98844063,10927,1048576
3467,1.05495453,0.98834423,11062,1048576
3468,1.03759766,0.98831303,10880,1048576
3469,1.03530884,0.98832959,10856,1048576
3470,1.04417801,0.98833252,10949,1048576
3471,1.08976364,0.98796477,11427,1048576
3472,0.99134445,0.98831619,10395,1048576
3473,0.97656250,0.98879061,10240,1048576
3474,1.00040436,0.98833036,10490,1048576
3475,0.99954605,0.98839811,10481,1048576
3476,1.02100372,0.98819454,10706,1048576
3477,1.01184845,0.98834851,10610,1048576
3478,1.02891922,0.98811242,10789,1048576
3479,1.01671219,0.98811913,10661,1048576
3480,0.79402924,0.99075664,8326,1048576
3481,0.75483322,0.99099596,7915,1048576
3482,0.76723099,0.99074189,8045,1048576
3483,0.77180862,0.99079055,8093,1048576
3484,0.76503754,0.99089236,8022,1048576
3485,0.76694489,0.99084730,8042,1048576
3486,0.76656342,0.99087111,8038,1048576
3487,0.76017380,0.99075798,7971,1048576
3488,0.36983490,0.99551078,3878,1048576
3489,0.38261414,0.99542413,4012,1048576
3490,0.37193298,0.99551565,3900,1048576
3491,0.37879944,0.99544312,3972,1048576
3492,0.37164688,0.99536830,3897,1048576
3493,0.38700104,0.99540495,4058,1048576
3494,0.37059784,0.99561821,3886,1048576
3495,0.39272308,0.99519792,4118,1048576
3496,0.44746399,0.99587867,4692,1048576
3497,0.45099258,0.99589986,4729,1048576
3498,0.45251846,0.99594439,4745,1048576
3499,0.46510696,0.99568005,4877,1048576
3500,0.44975281,0.99593515,4716,1048576
3501,0.45118332,0.99582891,4731,1048576
3502,0.44822693,0.99582440,4700,1048576
3503,0.44527054,0.99594870,4669,1048576
3504,0.41055679,0.99824003,4305,1048576
3505,0.41656494,0.99822258,4368,1048576
3506,0.41465759,0.99820944,4348,1048576
3507,0.43058395,0.99810109,4515,1048576
3508,0.42877197,0.99817359,4496,1048576
3509,0.42467117,0.99812951,4453,1048576
3510,0.43239594,0.99815379,4534,1048576
3511,0.51679611,0.99365868,5419,1048576
3512,0.52108765,0.99342412,5464,1048576
3513,0.52232742,0.99318091,5477,1048576
3514,0.52881241,0.99279058,5545,1048576
3515,0.54092407,0.99272099,5672,1048576
3516,0.53138733,0.99242281,5572,1048576
3517,0.54130554,0.99209061,5676,1048576
3518,0.54388046,0.99179262,5703,1048576
3519,0.46739578,0.99131803,4901,1048576
3520,0.47626495,0.99066549,4994,1048576
3521,0.47998428,0.99053236,5033,1048576
3522,0.50325394,0.99020661,5277,1048576
3523,0.49972534,0.98996936,5240,1048576
3524,0.49333572,0.98962881,5173,1048576
3525,0.49695969,0.98943190,5211,1048576
3526,0.50039291,0.98897774,5247,1048576
3527,0.57067871,0.99502190,5984,1048576
3528,0.51250458,0.99512828,5374,1048576
3529,0.51116943,0.99507150,5360,1048576
3530,0.51412582,0.99503900,5391,1048576
3531,0.51288605,0.99500413,5378,1048576
3532,0.51136017,0.99512081,5362,1048576
3533,0.51746368,0.99498153,5426,1048576
3534,0.51374435,0.99510349,5387,1048576
3535,0.45099258,0.99534984,4729,1048576
3536,0.45089722,0.99544260,4728,1048576
3537,0.45528412,0.99536722,4774,1048576
3538,0.46329498,0.99515075,4858,1048576
3539,0.45862198,0.99520621,4809,1048576
3540,0.45948029,0.99522613,4818,1048576
3541,0.46024323,0.99510043,4826,1048576
3542,0.46415329,0.99503730,4867,1048576
3543,1.09586716,0.98845772,11491,1048576
3544,1.10425949,0.98812248,11579,1048576
3545,1.11255646,0.98825469,11666,1048576
3546,1.11608505,0.98832399,11703,1048576
3547,1.10845566,0.98850258,11623,1048576
3548,1.11541748,0.98847967,11696,1048576
3549,1.11722946,0.98845499,11715,1048576
3550,1.11312866,0.98855665,11672,1048576
3551,1.12524033,0.98447780,11799,1048576
3552,1.06401443,0.98535719,11157,1048576
3553,1.17502213,0.98480994,12321,1048576
3554,1.12829208,0.98487650,11831,1048576
3555,1.11083984,0.98497840,11648,1048576
3556,1.12705231,0.98479824,11818,1048576
3557,1.16367340,0.98433923,12202,1048576
3558,1.17959976,0.98437700,12369,1048576
3559,1.18169785,0.98695165,12391,1048576
3560,1.20086670,0.98685083,12592,1048576
3561,1.21879578,0.98653755,12780,1048576
3562,1.23281479,0.98641103,12927,1048576
3563,1.26466751,0.98626877,13261,1048576
3564,1.25007629,0.98628207,13108,1048576
3565,1.27353668,0.98579774,13354,1048576
3566,1.30176544,0.98556141,13650,1048576
3567,0.52518845,0.99548787,5507,1048576
3568,0.54063797,0.99532916,5669,1048576
3569,0.54883957,0.99521283,5755,1048576
3570,0.57754517,0.99492486,6056,1048576
3571,0.59404373,0.99464230,6229,1048576
3572,0.59671402,0.99475199,6257,1048576
3573,0.58860779,0.99515720,6172,1048576
3574,1.48811340,0.99348281,15604,1048576
3575,1.49497986,0.99349002,15676,1048576
3576,1.51081085,0.99332579,15842,1048576
3577,1.53579712,0.99327433,16104,1048576
3578,1.53150558,0.99324633,16059,1048576
3579,1.48744583,0.99344110,15597,1048576
3580,1.50938034,0.99333428,15827,1048576
3581,1.54237747,0.99324236,16173,1048576
3582,0.99506378,0.99158141,10434,1048576
3583,1.00927353,0.99157206,10583,1048576
3584,0.97484589,0.99186951,10222,1048576
3585,1.00755692,0.99165662,10565,1048576
3586,1.00078583,0.99182955,10494,1048576
3587,1.01022720,0.99192742,10593,1048576
3588,0.97589493,0.99215984,10233,1048576
3589,0.97999573,0.99217270,10276,1048576
3590,0.21448135,0.99662695,2249,1048576
3591,0.21371841,0.99663630,2241,1048576
3592,0.21991730,0.99649438,2306,1048576
3593,0.18596649,0.99694261,1950,1048576
3594,0.22182465,0.99649286,2326,1048576
3595,0.21314621,0.99667171,2235,1048576
3596,0.20208359,0.99664201,2119,1048576
3597,0.21572113,0.99663896,2262,1048576
3598,0.39310455,0.99840643,4122,1048576
3599,0.37336349,0.99851256,3915,1048576
